tier,ranks,hand,score,notes
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♥ J♠,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♥ J♥,85,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♥ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♦ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♣ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♥ 3♣ 9♣ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♠ J♠,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♠ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♠ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♥ J♠,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♥ J♥,85,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♥ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♣ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♥ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♠ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♦ J♠,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♦ J♦,85,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♦ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♣ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♦ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♦ 3♣ 9♣ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♠ J♠,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♦ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♠ 9♣ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♠ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♥ J♠,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♥ J♥,85,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♥ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♦ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♣ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♥ 9♣ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♦ 9♣ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♠ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♥ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♦ J♦,80,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♦ J♣,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♣ J♠,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♣ J♥,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♣ J♦,82,A + low draw combo
A,A 2 3 9 J,A♥ 2♣ 3♣ 9♣ J♣,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♠ J♠,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♠ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♠ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♠ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♥ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♥ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♦ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♣ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♠ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♠ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♥ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♠ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♠ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♥ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♦ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♦ J♦,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♦ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♣ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♦ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♠ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♥ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♠ 3♣ 9♣ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♠ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♠ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♠ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♥ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♥ J♥,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♥ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♣ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♥ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♠ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♦ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♦ J♦,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♦ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♣ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♦ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♠ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♥ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♦ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♦ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♦ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♦ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♣ J♦,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♥ 3♣ 9♣ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♠ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♠ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♥ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♦ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♦ J♦,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♦ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♣ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♠ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♠ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♠ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♠ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♠ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♥ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♥ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♥ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♦ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♦ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♦ J♦,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♦ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♣ J♠,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♣ J♥,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♣ J♦,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♥ 9♣ J♣,80,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♦ 9♠ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♦ 9♠ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♦ 9♠ J♦,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♦ 9♠ J♣,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♦ 9♥ J♠,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♦ 9♥ J♥,82,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♦ 9♥ J♦,85,A + low draw combo
A,A 2 3 9 J,A♦ 2♦ 3♦ 9♥ J♣,82,A + low draw combo
